Country,Year,energy_import_dependency_raw,gdp_growth,inflation_cpi,productivity_gdp_per_hour,public_debt_gdp_canonical,public_debt_gdp_eurostat,public_debt_gdp_worldbank,rd_gdp,tertiary_education_25_64,unemployment_rate,Recovery_2007,Recovery_2019,Recovery_2007_status,Recovery_2019_status,wgi_va_score,wgi_pv_score,wgi_ge_score,wgi_rq_score,wgi_rl_score,wgi_cc_score,wgi_six_dimension_mean_score,wgi_six_dimension_available_count,governance_context_score_0_100,governance_context_role,shock_id,shock_label,baseline_year,poset_temporal_design,final5_raw_variables_available,complete_case_final5_raw,gdp_growth_volatility_sd,gdp_growth_stability_score_0_100,years_available,window_start,window_end,sufficient_window_coverage,volatility_feature_role,debt_capacity_score_0_100,employment_strength_score_0_100,rd_intensity_score_0_100,human_capital_tertiary_score_0_100,energy_security_score_0_100,final5_score_variables_available,complete_case_final5_scores
NPL,2019,26.8284486481216,,,,31.7771473472895,,31.7771473472895,,,,,,,,-0.175210099999999,-0.4056357,-1.1116758,-0.5734193,-0.4127847,-0.7367895,-0.5692525166666665,6.0,38.37726779682746,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,2,False,,,,,,,,86.9247144963895,,,,24.315573051457733,2,False
NZL,2019,31.8442731556692,2.51210666714825,1.619632,48.3908230413264,32.7713136024397,,32.7713136024397,1.464197676,39.065784,4.111,1.0,0.0,recovered,no_negative_growth_in_shock_window,1.748734,1.3883858999999998,1.6838138,1.970839,1.7838001,2.1526849,1.78804295,6.0,94.18442087204951,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,0.8863197679850432,93.34507875515166,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,86.35401056117124,92.06643462469734,28.25954467037914,53.832715868724144,22.840569260034176,5,True
OMN,2019,-240.700240228548,,,,,,,,,,,,,,-0.710401,0.5167644,0.2040480999999999,0.5010361,0.260692,0.1612578999999999,0.1555662499999999,6.0,55.53679337821704,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,102.9877494431706,1,False
PAK,2019,33.5162433021545,,,,,,,,,,,,,,-0.9036869,-1.9293422,-0.4968027,-0.620266299999999,-0.8122676,-0.9714617,-0.9556378999999998,6.0,29.229891687797327,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,22.348892906225974,1,False
PAN,2019,203.134806881733,,,,,,,,,,,,,,0.5255263,0.399288,0.4971964,0.3190176,-0.2786019,-0.543706599999999,0.1531199666666668,6.0,55.4788795059939,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,-27.530847503197,1,False
PER,2019,4.68863793500811,,,,26.5266050304096,,26.5266050304096,,,3.817,,,,,0.3431757,-0.0888854999999999,0.0476235,0.3449804999999999,-0.456438399999999,-0.490189,-0.0499555333333331,6.0,50.671223582253134,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,3,False,,,,,,,,89.93880308242848,93.17872276029055,,,30.826228417111466,3,False
PHL,2019,48.6161448916357,,,,,,,,,,,,,,-0.186875699999999,-1.0094929,0.1818096,0.0586419,-0.647098,-0.6111557,-0.3690284666666665,6.0,43.11741783983052,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,17.908464007429217,1,False
PLW,2019,,,,,85.1724489555373,,85.1724489555373,,,,,,,,1.0422789,1.1436032,0.0124256,0.4054877,1.1592619,0.4480263,0.7018472666666667,6.0,68.4695753524317,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,56.27299141473174,,,,,1,False
PNG,2019,,,,,40.1543056202126,,40.1543056202126,,,,,,,,-0.0745731,-0.799196999999999,-0.7267308,-0.5079956,-0.7140866,-0.987122899999999,-0.6349509999999997,6.0,36.82190684694289,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,82.11578322605476,,,,,1,False
POL,2019,45.8816709962173,4.58045452476082,2.308333,47.063364893648,45.2,45.2,,1.308805153,32.014767,3.236,0.0,1.0,no_negative_growth_in_shock_window,recovered,0.5057092,0.6735951,0.6631417,0.8277445999999999,0.5263759,0.7162582,0.65213745,6.0,67.29273376117342,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,1.8624320873710856,80.40724611288094,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,79.21928817451206,95.37681598062953,24.414879048052242,37.519264700462045,18.712590897678595,5,True
PRK,2019,5.59078356734367,,,,,,,,,,,,,,-1.96656559999999,-0.187036099999999,-1.2531349,-2.0261356,-1.7136635,-1.5773982,-1.4539889833333317,6.0,17.43181393892992,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,30.560934400921546,1,False
PRT,2019,84.3565471596829,2.74568424839234,0.3381784,46.4949129292641,116.1,116.1,,1.39487417,26.39628791809082,6.6,9.0,2.0,recovered,recovered,1.2118026,0.9941251,1.0136875,0.9999205,1.1165505,0.7971214999999999,1.0222012833333334,6.0,76.05370975526043,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,2.4800033052306523,72.22167883474641,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,38.51894374282434,82.64981840193705,26.544367548649976,24.520177598186237,7.398281928082919,5,True
PRY,2019,-1.47695205377248,,,,,,,,,,,,,,-0.107033999999999,0.0355269,-0.4663941,-0.1606718,-0.4294945,-0.8760395,-0.3340178333333332,6.0,43.94626759639355,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,32.63934380743859,1,False
QAT,2019,-420.352957663,,,,,,,,,,,,,,-1.19130659999999,0.882266,0.9423676,0.7893471,0.4938622,0.8776183999999999,0.4656924500000016,6.0,62.87879210547474,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,155.81823403381335,1,False
ROU,2019,30.3563927051241,,,44.0962553859964,35.2,35.2,,0.477941734,18.44942665100098,3.911,,,,,0.491677,0.64527,-0.1453557,0.3572005,0.3667768999999999,-0.1199219,0.2659411333333333,6.0,58.14983365973645,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,,,,,,,,84.95981630309988,92.82309322033898,3.8579567315371563,6.134073406177688,23.2781103467362,5,True
RUS,2019,-99.0517032163785,2.03298269924564,4.470367,,17.2760484379376,,17.2760484379376,1.038786836,,4.595,2.0,,recovered,no_shock_window_data,-0.921051699999999,-0.3986491,0.0414379,-0.3542324,-0.866817899999999,-0.7696119,-0.5448208499999997,6.0,38.95566867224994,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,4,False,1.8063514729754,81.15056385318306,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,95.24911111484639,90.23532082324456,17.73418347321777,,61.33315629937977,4,False
RWA,2019,9.99440338516741,,,,,,,,,,,,,,-0.7025827,0.1216069999999999,0.2289517999999999,0.1094639999999999,-0.14057,0.4520132,0.0114805499999999,6.0,52.12567549776696,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,29.265961676595964,1,False
SAU,2019,-177.715405473393,,-2.093341,,,,,,,,,,,,-1.52853169999999,-0.5528727,0.2619249999999999,0.1793191999999999,-0.169569499999999,0.2130275999999999,-0.2661170166666649,6.0,45.55376709029776,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,84.4657955896728,1,False
SDN,2019,15.6556362217394,,,,,,,,,,,,,,-1.68985609999999,-1.65533209999999,-1.41919669999999,-1.5295444,-1.4223111,-1.47108899999999,-1.53122156666666,6.0,15.603392062493429,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,27.60116262202179,1,False
SEN,2019,70.1843816195644,,,,,,,,,,,,,,0.0547521,0.0630715999999999,0.1244276999999999,-0.2066424,-0.111789,-0.0003286999999999,-0.01275145,6.0,51.55200157676671,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,11.565891435333747,1,False
SGP,2019,269.815306923958,,,,128.078092485423,,128.078092485423,1.88844414,,,,,,,0.1894806,1.2580714,2.2442216,2.1809946,1.5263702,2.1188705,1.5863348166666664,6.0,89.40913630012089,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,3,False,,,,,,,,31.6428860588846,,38.75609729752544,,-47.13958585285451,3,False
SLB,2019,,,,,7.74420412997056,,7.74420412997056,,,,,,,,0.279918,0.4195676,-0.9726212,-0.7506683,-0.0826312,0.0004546,-0.1843300833333333,6.0,47.490009692308256,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,100.72089315156686,,,,,1,False
SLV,2019,61.3227949934178,,,,53.8790393562178,,53.8790393562178,,,,,,,,-0.0355093,-0.2138062,-0.3446971,-0.0559227999999999,-0.7489712,-0.5208324,-0.3199565,6.0,44.2791588240192,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,2,False,,,,,,,,74.23706121916315,,,,14.171818706498446,2,False
SMR,2019,,,,,55.0853181002707,,55.0853181002707,,,,,,,,1.1593688,1.2066983999999998,1.4583123999999998,0.8762608,1.6176246,1.1784788,1.2494572999999998,6.0,81.43382077177021,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,73.54459351304783,,,,,1,False
SRB,2019,35.9593454155817,,,,,,,,,,,,,,-0.1847773,0.0620767,0.0665414,0.064278,-0.0652981,-0.3635548,-0.07012235,6.0,50.1937897430628,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,21.630449732084315,1,False
SSD,2019,-1023.89369816575,,,,,,,,,,,,,,-2.035567,-2.39114589999999,-2.09482199999999,-1.8807648,-1.87228589999999,-1.8861426,-2.0267880333333284,6.0,3.87123796671481,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,333.30149310329745,1,False
SST,2019,-78.955261878495,,,,,,,,,,,,,,,,,,,,,,,,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,55.42339467935206,1,False
SUR,2019,13.9687457287348,,,,,,,,,,,,,,0.1343228,0.1321528,-0.1395824,-0.6022128,-0.248591999999999,-0.281896,-0.1676345999999998,6.0,47.8852623906752,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,28.09722660295933,1,False
SVK,2019,69.4728958880142,2.27589910019393,2.664561,47.8900181431129,48.0,48.0,,0.82137513,25.786274,5.752,1.0,1.0,recovered,recovered,0.8762439,0.6744971,0.4384096999999999,0.7272442,0.3671757,0.2499711999999999,0.5555903,6.0,65.00705440734794,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,1.4153281929464196,86.33336265181796,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,77.61194029850746,85.85805084745763,12.355061647969832,23.108830516661,11.77511808391389,5,True
SVN,2019,52.8491569267821,3.50525206828495,1.630523,54.6710324853696,66.0,66.0,,2.057248886,33.283279,4.437,8.0,1.0,recovered,recovered,1.0296094999999998,0.9481029,1.2721351,0.8847727999999999,0.9164028,0.848482,0.98325085,6.0,75.13158827065364,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,2.716628912318808,69.08533638461952,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,67.27898966704937,90.83308111380146,42.932603292166014,40.45413332556315,16.66366192322806,5,True
SWE,2019,32.0197034760007,2.60823012869525,1.784151,80.017327137669,36.0,36.0,,3.406631879,43.970543,6.769,2.0,1.0,recovered,recovered,1.725429,0.9427192,1.8924006,1.7778064999999998,1.8669616,2.1292113,1.7224213666666666,6.0,92.63088047038735,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,1.3529223732488058,87.16051751413882,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,84.50057405281287,82.01044188861985,76.31854943926389,65.18051809903986,22.788980455994036,5,True
SWZ,2019,31.4787701317716,,,,29.8019704155602,,29.8019704155602,,,,,,,,-1.2554067,-0.3182636,-0.4962233,-0.5229659,-0.5571124,-0.2969784,-0.5744917166666667,6.0,38.25323377541344,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,2,False,,,,,,,,88.05857036994247,,,,22.948052754565232,2,False
SYR,2019,63.0987568782749,,,,,,,,,,,,,,-1.94567879999999,-2.4527063,-1.58916449999999,-1.5966464,-1.8308474,-1.6558161,-1.845143249999997,6.0,8.17153819303015,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,13.649561496413412,1,False
TCD,2019,-204.991540399293,,,,,,,,,,,,,,-1.3019227,-1.4521212,-1.26227,-1.151166,-1.32118309999999,-1.4780052,-1.3277780333333318,6.0,20.419760891705856,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,92.4868901017601,1,False
THA,2019,48.6312117750796,,,,38.6277055941279,,38.6277055941279,,,0.721,,,,,-0.8092395,-0.588531399999999,0.1402125,0.0906488,-0.2002532,-0.3854632,-0.2921043333333331,6.0,44.93853740028278,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,3,False,,,,,,,,82.99213226513896,104.89179782082326,,,17.904033288178322,3,False
TJK,2019,28.4363361069615,,,,,,,,,,,,,,-1.6188156,-0.4236664,-0.775782899999999,-0.800882299999999,-1.2463947,-1.27219939999999,-1.0229568833333311,6.0,27.63616664955934,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,23.842741497163416,1,False
TKM,2019,-242.606816871905,,,,,,,,,,,,,,-2.0289129,-0.2189823,-0.8217713,-1.709228,-1.5949263,-1.362369,-1.289364966666667,6.0,21.32916063470312,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,103.5484165425397,1,False
TON,2019,,,,,43.0541813775852,,43.0541813775852,,,,,,,,0.679044,1.0102973,0.2067245999999999,-0.240202199999999,0.2370136,-0.4390652,0.2423020166666668,6.0,57.59019579463456,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,80.45110139059403,,,,,1,False
TTO,2019,-99.9829642962366,,,,,,,,,,,,,,0.4398827999999999,0.0986674999999999,0.2861217,-0.106198199999999,-0.137867699999999,-0.2006209,0.0633308666666669,6.0,53.3531917765418,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,61.607012296839216,1,False
TUN,2019,57.8401377816142,,,,,,,,,,,,,,0.1076116999999999,-0.5613583,0.0551904,-0.143639,-0.0268576999999999,-0.0286669999999999,-0.0996199833333333,6.0,49.49545601185776,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,15.19596390613792,1,False
TUR,2019,72.1973632944636,1.30162360375296,15.17682,48.3341455453863,33.4600744570718,,33.4600744570718,1.294344799,21.951159,13.73,1.0,0.0,recovered,no_negative_growth_in_shock_window,-0.9058771,-1.1924541,0.2099076,-0.0157501,-0.5970473,-0.1801871,-0.44690135,6.0,41.27383735446288,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,2.3849368016354786,73.48173312252942,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,85.95862545518266,55.67493946731234,24.057106197485446,14.235789751453732,10.9739338024312,5,True
TWN,2019,,,,,,,,3.481121091,,,,,,,1.0226985,1.0164038,1.5089236,1.3021531,1.1921072,1.1520551,1.1990568833333333,6.0,80.2406297578542,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,78.16153459119826,,,1,False
TZA,2019,13.1368354638669,,,,,,,,,,,,,,-0.483773099999999,-0.5522151,-0.5098718,-0.6926103,-0.5728339,-0.2829332,-0.5157062333333332,6.0,39.64493477911631,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,28.341866500738423,1,False
UGA,2019,22.000514697542,,,,38.4769453120331,,38.4769453120331,,,,,,,,-0.8769482,-0.7746479,-0.5169667,-0.4755833,-0.728266,-1.1024791,-0.7458152,6.0,34.19728237052509,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,2,False,,,,,,,,83.07867662914288,,,,25.735323856361635,2,False
UKR,2019,36.7816866171433,,,,48.3272696003568,,48.3272696003568,,,,,,,,0.0813478,-1.0320239,-0.372940899999999,-0.2900464,-0.5855728,-0.782195,-0.4969051999999999,6.0,40.09003475069067,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,2,False,,,,,,,,77.42407026385946,,,,21.388623809282993,2,False
URY,2019,38.9090676790537,,,,50.1314491818532,,50.1314491818532,,,,,,,,1.2429696,1.1553614,0.6879853,0.6290701,0.880371,1.3889224999999998,0.99744665,6.0,75.4676628929603,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,2,False,,,,,,,,76.38837590019907,,,,20.76302474229037,2,False
USA,2019,-0.898716368808055,2.58382533018888,1.81221,78.4480630173421,100.979786328903,,100.979786328903,3.142978485,48.340187,3.668,1.0,1.0,recovered,recovered,1.0249835,0.0546375,1.5492277,1.3675576,1.1235175,1.1719722,1.048649333333333,6.0,76.67984695179025,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,0.3906464487314569,99.91495634236963,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,47.19874493174339,93.74243341404357,69.79533248807502,75.29026170293265,32.46930200745625,5,True
UZB,2019,-19.6798566667118,,,,,,,,,,,,,,-1.42495709999999,-0.2167593,-0.5008385,-0.9215511,-0.943947499999999,-1.1224344,-0.855081316666665,6.0,31.61049128515712,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,37.992272977628886,1,False
VEN,2019,-114.748420352314,,,,,,,,,,,,,,-1.6869045,-1.5120562,-1.59746559999999,-2.1726804,-2.3309796,-1.5948486,-1.815822483333332,6.0,8.865684742237775,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,65.94909077905879,1,False
VNM,2019,39.207047800102,,,,,,,,,,,,,,-1.04117519999999,0.0916744999999999,0.0409358,-0.278044299999999,-0.2953357,-0.3621433,-0.3073480333333315,6.0,44.57765455323959,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,20.67539771154922,1,False
YEM,2019,-27.7268056371109,,,,,,,,,,,,,,-1.7135156,-2.6172209,-1.9649799,-1.5549794,-1.6661221,-1.7416979,-1.8764193,6.0,7.431101818116738,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,40.358639708137524,1,False
ZAF,2019,-13.2803829153548,0.259935577075867,4.102851,,64.5892781351104,,64.5892781351104,0.61304171,15.798151,28.446,1.0,2.0,recovered,recovered,0.4911742999999999,-0.338256499999999,0.1893814999999999,0.1187999999999999,-0.0749162,0.0349803,0.0701939000000001,6.0,53.51566880040646,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,0.7653571121435621,94.94837231692745,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,68.08881852175062,0.0,7.200551492704578,0.0,36.110379376255196,5,True
ZMB,2019,11.1753398683147,,,,61.9301173816653,,61.9301173816653,,,,,,,,-0.482359,-0.3690652,-0.6197185,-0.5087837,-0.591155099999999,-0.6455711,-0.5361087666666665,6.0,39.16192052954254,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,2,False,,,,,,,,69.61531723210948,,,,28.918683619428787,2,False
ZWE,2019,21.2001624097355,,,,,,,,,,,,,,-1.2476642,-0.984582,-1.1049584,-1.3000713,-1.28158559999999,-1.28338019999999,-1.2003736166666632,6.0,23.435962247843086,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,25.97068349807412,1,False
